wavelength,flam,flam_err
3.898611775663122,2.695762714342588e-19,1.91939878900178e-21
3.9084948724470125,2.721541979848448e-19,2.1052455770085183e-21
3.918352061254994,2.62506377959125e-19,1.7918226369248945e-21
3.9281835243129453,2.5923823978021366e-19,1.8690945004653766e-21
3.9379894416595107,2.545030428882225e-19,1.798472689357051e-21
3.9477699902237307,2.579158889367128e-19,2.0607613565021343e-21
3.9575253509131456,2.4859357579836054e-19,2.0613258356358968e-21
3.9672557008677245,2.5131189608021304e-19,2.097725376697402e-21
3.9769612104264573,2.5063665856874214e-19,2.015193547560584e-21
3.9866420503525175,2.5207000700390636e-19,1.7576094670089215e-21
3.996298389623756,2.5498787012927607e-19,1.81381247977907e-21
4.00593039967436,2.54249310406372e-19,1.716643146293708e-21
4.015538244196805,2.610485762933947e-19,1.843634157932643e-21
4.025122086156624,2.5391896427362062e-19,1.9316801220911456e-21
4.034682085986054,2.563510426031892e-19,1.750812971543713e-21
4.044218408811038,2.5102992901389754e-19,2.0263284231676144e-21
4.053731211287843,2.5592992080151523e-19,1.8458998542861497e-21
4.063220647752822,2.532754642171988e-19,1.9592436003961086e-21
4.072686875224748,2.6320491188261746e-19,1.76858239164067e-21
4.082130048237729,2.578981086564018e-19,1.829891037880325e-21
4.091550317833601,2.5511235814461075e-19,2.007759526669428e-21
4.100947829957048,2.4450559557675846e-19,1.7240949301653754e-21
4.110322740313617,2.3576471902032556e-19,1.8766943575539566e-21
4.119675193077571,2.4933595032891294e-19,1.866158472130605e-21
4.129005330834217,2.5063406815149464e-19,1.7580982047881807e-21
4.138313300679265,2.506314600123559e-19,1.997898917857359e-21
4.147599245421581,2.5921733528930486e-19,1.8325027894995824e-21
4.156863303729052,2.5406622235901417e-19,1.7977906227383784e-21
4.166105614646897,2.508503152223633e-19,1.753482461341551e-21
4.175326319662564,2.451174535764284e-19,1.6782789649955247e-21
4.184525552068634,2.3714800563995887e-19,1.6652998253579103e-21
4.19370344628231,2.2727088917497824e-19,1.74606544594907e-21
4.202860140240641,2.3896471800747916e-19,1.6598135713254247e-21
4.211995762722028,2.3789134609773324e-19,1.7505989584206102e-21
4.221110444542153,2.3186009367493016e-19,1.8848445774244727e-21
4.230204318503031,2.3361524923918273e-19,1.7212162197837054e-21
4.239277509935004,2.236184712289538e-19,1.7521569784610297e-21
4.248330145300891,2.308113394174419e-19,1.6875842462095078e-21
4.257362354649797,2.329404614879107e-19,1.7144328443742177e-21
4.266374257607232,2.481335246090003e-19,1.9666153527131897e-21
4.275365980692017,2.465351585961831e-19,1.7244469114580654e-21
4.284337645717218,2.4651226422299884e-19,1.9826111234292734e-21
4.293289370488495,2.522289061698082e-19,1.7612839814147427e-21
4.302221279188396,2.501435232715096e-19,1.7191443428984817e-21
4.311133487811904,2.547212804440549e-19,1.834099514368519e-21
4.320026111747339,2.5632299430465063e-19,1.7665623135486525e-21
4.328899271588458,2.5489003730045355e-19,1.8629381295422316e-21
4.337753078359449,2.470464894889022e-19,1.8646993671661003e-21
4.346587648673537,2.448255240167416e-19,1.8146303107488876e-21
4.35540309459867,2.4758948048893443e-19,1.765308428126338e-21
4.364199525001348,2.491125806431435e-19,2.002442239525212e-21
4.372977055017115,2.5422789810801374e-19,1.874206808186031e-21
4.381735791600029,2.590575465799675e-19,1.9064741875100706e-21
4.390475843027332,2.676664950012517e-19,1.9775616670014672e-21
4.399197319353774,2.5379367007308356e-19,1.788999377176027e-21
4.407900322066317,2.4243591577800314e-19,1.998793471101343e-21
4.416584962990801,2.4328312982552383e-19,1.9884256708716834e-21
4.425251340735319,2.295235427654205e-19,1.859397991587485e-21
4.433899563275058,2.3580585136722845e-19,2.0709211147583535e-21
4.4425297308716605,2.3020673483603903e-19,1.8980389552554516e-21
4.451141945163838,2.2363683374448226e-19,1.9570960940980653e-21
4.459736308042182,2.2463402150397947e-19,1.7309170449385395e-21
4.468312915943082,2.261770162449833e-19,1.882828271546917e-21
4.476871872701389,2.290953815292894e-19,1.792449012566006e-21
4.485413271026644,2.248828602939367e-19,1.733202799192989e-21
4.493937212683089,2.313871545256711e-19,1.9502571782681064e-21
4.502443789886684,2.286066584574666e-19,2.130025252602142e-21
4.510933100659902,2.279914020615542e-19,1.7310032660712465e-21
4.519405237467447,2.289968906667755e-19,1.8061843030414243e-21
4.52786029467967,2.3801573171602106e-19,2.0479420515691338e-21
4.536298365160475,2.358799888589394e-19,1.7374904476409246e-21
4.544719538939814,2.370107701868906e-19,1.8045523137742357e-21
4.55312391006787,2.467738713282709e-19,2.0502399788834534e-21
4.561511565257239,2.5415185403632147e-19,1.9289508363965727e-21
4.569882597014959,2.5472382988563944e-19,2.1177579471159266e-21
4.578237090621037,2.4115408734136964e-19,2.171509414028338e-21
4.586575137773379,2.548093393553669e-19,1.9402492971767646e-21
4.594896821270585,2.4771781435451363e-19,1.8691233557091892e-21
4.603202232356308,2.3699292095990684e-19,1.8798527356417792e-21
4.6114914521590595,2.3373873485989176e-19,2.046794051448393e-21
