wavelength,flam,flam_err
2.9042114285714398,4.863953513654976e-19,7.019055035338122e-20
2.9048457142857256,4.54572789992783e-19,4.9752746791756976e-20
2.9054800000000114,4.855583355251467e-19,5.1475319848538655e-20
2.906114285714297,4.289230318429618e-19,5.195038507976542e-20
2.906748571428583,4.397834922783324e-19,4.0771547809449286e-20
2.907382857142869,5.24149575834795e-19,8.413165691520484e-20
2.9080171428571546,4.877259245856619e-19,5.81263768067187e-20
2.9086514285714404,5.731608288879235e-19,8.707921720126427e-20
2.9092857142857262,5.227760904711561e-19,4.889501852914056e-20
2.909920000000012,4.435107916296551e-19,4.8437982695251244e-20
2.910554285714298,5.743986797645477e-19,5.288471641312845e-20
2.9111885714285837,5.443033814397438e-19,5.45600978559656e-20
2.9118228571428695,4.919315769902882e-19,4.813217362115368e-20
2.9124571428571553,4.842589669682347e-19,5.697828733610507e-20
2.913091428571441,4.981333913854108e-19,6.806170230629602e-20
2.913725714285727,4.886456039489756e-19,3.782589342101138e-20
2.9143600000000127,4.909589921871775e-19,5.445084970768137e-20
2.9149942857142985,4.481531399703603e-19,5.2249799247351644e-20
2.9156285714285843,4.986299354975999e-19,6.710738864501254e-20
2.91626285714287,4.063093658305028e-19,4.6482915814201633e-20
2.916897142857156,3.8786272741175482e-19,4.496669131225959e-20
2.9175314285714418,3.6695512317295934e-19,4.706866108534871e-20
2.9181657142857276,4.1538435109969496e-19,5.827265523053728e-20
2.9188000000000134,5.25372888801572e-19,4.6997622326292955e-20
2.919434285714299,4.613172964608132e-19,5.1878561049269846e-20
2.920068571428585,5.202279407176679e-19,9.124478482840213e-20
2.920702857142871,4.866996522601015e-19,5.77993159397247e-20
2.9213371428571566,4.716666791841369e-19,5.006084766829133e-20
2.9219714285714424,5.294356677093106e-19,5.412692961276349e-20
2.9226057142857282,5.088917151074537e-19,4.338031330196672e-20
2.923240000000014,5.351291618006149e-19,4.5568824883118934e-20
2.9238742857143,4.982384371976199e-19,5.71444649401762e-20
2.9245085714285857,4.893932887805327e-19,4.882845260163772e-20
2.9251428571428715,4.582214239411456e-19,5.296164584708098e-20
2.9257771428571573,5.227992539539837e-19,5.919718976694241e-20
2.926411428571443,4.1684021837019716e-19,4.891886238722907e-20
2.927045714285729,4.291783502120685e-19,6.338297566889526e-20
2.9276800000000147,5.820444137815688e-19,7.471860495330454e-20
2.9283142857143005,4.277124024362719e-19,5.197964821335707e-20
2.9289485714285863,4.450803693429217e-19,4.8135559209850614e-20
2.929582857142872,4.127577305323993e-19,4.625154899249643e-20
2.930217142857158,5.037853874950303e-19,5.598879971624106e-20
2.9308514285714438,4.773245736580829e-19,6.15945373989216e-20
2.9314857142857296,3.6989724823087214e-19,7.246408299736946e-20
2.9321200000000154,4.531575339465062e-19,6.830442471157663e-20
2.932754285714301,5.475605161365779e-19,4.8103913880696576e-20
2.933388571428587,4.004812691116255e-19,4.9559509435765913e-20
2.934022857142873,4.852849073825783e-19,6.223551127515031e-20
2.9346571428571586,4.876139006191682e-19,5.152308283259354e-20
2.9352914285714444,4.690052240198623e-19,4.881491477296685e-20
2.9359257142857302,5.196532878522868e-19,4.372997634614291e-20
2.936560000000016,3.514441448917696e-19,5.923225821772716e-20
2.937194285714302,4.0914384637984244e-19,4.239666303863863e-20
2.9378285714285877,4.627286643056197e-19,4.8747682306892113e-20
2.9384628571428735,4.3915412745079275e-19,3.927910057687463e-20
2.9390971428571593,4.972805311216491e-19,5.0934112050361864e-20
2.939731428571445,3.893572749746209e-19,6.389375012636994e-20
2.940365714285731,3.8242680220618336e-19,4.3555174747079007e-20
2.9410000000000167,4.0341576227330714e-19,5.072425689341452e-20
2.9416342857143025,4.162895761127054e-19,4.1750540587962204e-20
2.9422685714285883,4.211174946879156e-19,5.387756173988206e-20
2.942902857142874,4.587808390980358e-19,4.6838533304519266e-20
2.94353714285716,3.8845819047453263e-19,4.6941251900432785e-20
2.9441714285714458,5.24355989058691e-19,5.047473193735298e-20
2.9448057142857316,6.131135520207335e-19,6.747376065412443e-20
2.9454400000000174,5.110787236446649e-19,4.836841335585845e-20
2.946074285714303,4.0590557899224966e-19,7.922771883364349e-20
2.946708571428589,4.541475266616185e-19,4.3607055140941345e-20
2.947342857142875,5.347883630419096e-19,5.382394728558616e-20
2.9479771428571606,4.585434827704705e-19,5.943864223483536e-20
2.9486114285714464,4.591637166806073e-19,4.475191782694918e-20
2.9492457142857322,4.742596798113731e-19,4.815487088345854e-20
2.949880000000018,3.842143907959903e-19,5.3827580120413445e-20
2.950514285714304,4.2730423322038156e-19,5.687157312837763e-20
2.9511485714285897,4.153979567133857e-19,4.978826878176594e-20
2.9517828571428755,4.585869346604247e-19,4.336688459417416e-20
2.9524171428571613,4.523738396541825e-19,5.144344610710035e-20
2.953051428571447,4.568630177817971e-19,8.32205292629124e-20
2.953685714285733,5.0114261363369665e-19,4.4058448080443904e-20
2.9543200000000187,4.482158047678651e-19,4.341395734844503e-20
2.9549542857143045,5.465453020629721e-19,5.405367980681807e-20
2.9555885714285903,4.810973637433705e-19,3.777273406983681e-20
2.956222857142876,5.228838355857491e-19,5.2196922186724916e-20
2.956857142857162,4.535628045719535e-19,5.017021205846135e-20
2.9574914285714478,5.697359824713824e-19,5.983863517861994e-20
2.9581257142857336,3.739276553707032e-19,7.056510017368594e-20
2.9587600000000194,3.1820128738037014e-19,8.740307930835223e-20
2.959394285714305,5.641651324561372e-19,5.074874792968724e-20
2.960028571428591,4.690596395523335e-19,4.0151587308408236e-20
2.960662857142877,4.825870665901914e-19,6.928196547354768e-20
2.9612971428571626,4.649835176691835e-19,4.5205280462936517e-20
2.9619314285714484,4.8899710554813945e-19,5.3286745783484203e-20
2.9625657142857342,4.948017778403267e-19,4.1366418122938545e-20
2.96320000000002,4.4709942928777145e-19,5.749579410644946e-20
2.963834285714306,4.619220162746842e-19,6.131512501149378e-20
2.9644685714285917,4.774717216645594e-19,5.444562884689918e-20
2.9651028571428775,4.557382310092642e-19,2.9258967020647034e-20
2.9657371428571633,4.0659467992057513e-19,5.0344581917839727e-20
2.966371428571449,4.788742512771608e-19,4.568191398944657e-20
2.967005714285735,3.9870528704962243e-19,3.72367552975951e-20
2.9676400000000207,4.971752441358492e-19,4.400711591792562e-20
2.9682742857143065,4.1907653421972273e-19,4.43237247379081e-20
2.9689085714285923,4.41862913010405e-19,4.638987456893238e-20
2.969542857142878,4.104518905505895e-19,4.4911591115711344e-20
2.970177142857164,4.0806614260771027e-19,6.053744754559888e-20
2.9708114285714498,4.398226693780748e-19,4.5004496279696306e-20
2.9714457142857356,4.089082961727058e-19,1.0493241409911785e-19
2.9720800000000214,4.3109236111821674e-19,4.979263897229677e-20
2.972714285714307,4.325873073343297e-19,5.025464233449038e-20
2.973348571428593,4.063629001240944e-19,3.467085223824393e-20
2.973982857142879,3.9421324170917437e-19,5.1055543195096114e-20
2.9746171428571646,3.8926022220091665e-19,3.8452705283782445e-20
2.9752514285714504,3.9113329372541533e-19,3.865406780200008e-20
2.9758857142857362,4.1355090578631686e-19,3.790617642314715e-20
2.976520000000022,3.6747731192582334e-19,4.0687512955686725e-20
2.977154285714308,4.212500806061188e-19,4.633765180054975e-20
2.9777885714285937,4.255738137764765e-19,4.8754646275173336e-20
2.9784228571428795,3.98459081337457e-19,4.758802799091746e-20
2.9790571428571653,4.595173325437636e-19,4.534284279564566e-20
2.979691428571451,4.2155704752006143e-19,5.2061752299257724e-20
2.980325714285737,4.497022986379844e-19,5.15393899466126e-20
2.9809600000000227,4.2163371928223964e-19,4.344724481983987e-20
